Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build
lexus,2004,nigerian used,120847,3300,petrol,automatic,2392000.0,
lexus,2006,nigerian used,128350,2500,petrol,automatic,2625000.0,
toyota,2005,nigerian used,94077,3300,petrol,automatic,2520000.0,SUV
mercedes-benz,2006,nigerian used,13571,3400,petrol,automatic,3744000.0,SUV
toyota,2009,nigerian used,134528,3500,petrol,automatic,2704000.0,
hummer,2005,nigerian used,139809,6000,petrol,automatic,6300000.0,SUV
lexus,2003,nigerian used,206338,3000,petrol,automatic,2100000.0,
hyundai,2016,nigerian used,33844,20000,petrol,automatic,6344000.0,
lexus,2005,nigerian used,148435,3000,petrol,automatic,2310000.0,
hyundai,2015,foreign used,127274,5000,petrol,automatic,10500000.0,
toyota,2008,nigerian used,45961,3500,petrol,automatic,2205000.0,
toyota,2015,foreign used,46336,3500,petrol,automatic,15080000.0,SUV
ford,2010,nigerian used,248893,3500,petrol,automatic,2467500.0,SUV
lexus,2006,nigerian used,121412,3300,petrol,automatic,2310000.0,
lexus,2002,nigerian used,218353,3000,petrol,automatic,1995000.0,
dodge,2008,nigerian used,2870739,3500,petrol,automatic,2100000.0,
toyota,2010,foreign used,185460,1800,petrol,automatic,3622500.0,
lexus,2005,nigerian used,156418,3300,petrol,automatic,3328000.0,SUV
toyota,2006,nigerian used,96343,3500,petrol,automatic,1995000.0,SUV
toyota,2008,nigerian used,93578,3500,petrol,automatic,3952000.0,SUV
toyota,2008,foreign used,166063,2400,petrol,automatic,3952000.0,
toyota,2009,nigerian used,216256,1800,petrol,automatic,3120000.0,
chevrolet,2011,foreign used,175142,3600,petrol,automatic,4725000.0,
toyota,2008,foreign used,306427,5700,petrol,automatic,15080000.0,
toyota,2016,foreign used,76965,1800,petrol,automatic,6090000.0,
chrysler,2013,foreign used,182823,24,petrol,automatic,4200000.0,
toyota,2002,nigerian used,215340,3000,petrol,automatic,2200000.0,SUV
toyota,2005,nigerian used,436987,1600,petrol,automatic,2137500.0,
toyota,2007,nigerian used,203882,3300,petrol,automatic,2500000.0,
land rover,2009,nigerian used,128701,4400,petrol,automatic,2940000.0,SUV
chrysler,2015,nigerian used,57904,3600,petrol,automatic,5040000.0,
acura,2010,nigerian used,112020,3700,petrol,automatic,4680000.0,SUV
hyundai,2008,nigerian used,40382,2500,petrol,automatic,7178000.0,
lexus,2002,foreign used,427071,3000,petrol,automatic,2887500.0,
toyota,2012,foreign used,279251,1800,petrol,automatic,4515000.0,
toyota,2007,nigerian used,108179,2400,petrol,automatic,2625000.0,SUV
toyota,2005,nigerian used,245731,3300,petrol,automatic,2310000.0,SUV
mercedes-benz,2008,nigerian used,324323,4700,petrol,automatic,6760000.0,SUV
toyota,2010,foreign used,90364,1800,petrol,automatic,3858750.0,
toyota,2003,nigerian used,342633,4000,petrol,automatic,2300000.0,SUV
toyota,2009,foreign used,171795,1800,petrol,automatic,3465000.0,
lexus,2002,nigerian used,170739,3300,petrol,automatic,1785000.0,
chevrolet,2012,nigerian used,215704,2400,petrol,automatic,3260000.0,
hyundai,2008,nigerian used,47001,2500,petrol,automatic,8298000.0,
toyota,2012,nigerian used,96357,1800,petrol,automatic,3640000.0,
toyota,2003,foreign used,321420,3000,petrol,automatic,2641600.0,
lexus,2006,foreign used,210836,3000,petrol,automatic,2835000.0,
chevrolet,2014,nigerian used,161352,1800,petrol,automatic,2625000.0,
ford,2007,nigerian used,209088,3500,petrol,automatic,1890000.0,SUV
toyota,2010,foreign used,85212,2500,petrol,automatic,4264000.0,
ford,2010,nigerian used,248893,3500,petrol,automatic,2467500.0,SUV
toyota,2006,nigerian used,96343,3500,petrol,automatic,1995000.0,SUV
lexus,2005,nigerian used,57855,3300,petrol,automatic,2835000.0,SUV
toyota,2007,nigerian used,200280,20000,petrol,automatic,2600000.0,
toyota,2008,nigerian used,174070,2500,petrol,automatic,17930000.0,
mercedes-benz,2008,nigerian used,160920,2500,petrol,automatic,5610000.0,
mercedes-benz,2010,nigerian used,84345,3500,petrol,automatic,5775000.0,SUV
toyota,2011,foreign used,77646,2500,petrol,automatic,2835000.0,
toyota,2016,nigerian used,49604,1800,petrol,automatic,5200000.0,
infiniti,2006,nigerian used,169239,5600,petrol,automatic,1675000.0,SUV
toyota,2007,nigerian used,144602,3300,petrol,automatic,2600000.0,
toyota,2008,nigerian used,115813,2500,petrol,automatic,2810000.0,
toyota,2007,foreign used,10199,3500,petrol,automatic,2362500.0,
chevrolet,2009,foreign used,274542,3600,petrol,automatic,6300000.0,SUV
toyota,2007,nigerian used,285350,2400,petrol,automatic,2205000.0,
hyundai,2011,foreign used,89090,2400,petrol,automatic,4160000.0,
toyota,2008,nigerian used,318285,2400,petrol,automatic,2964000.0,
toyota,2010,nigerian used,189739,2500,petrol,automatic,3432000.0,
ford,2007,nigerian used,95227,3500,petrol,automatic,2600000.0,SUV
lexus,2003,nigerian used,122125,3000,petrol,automatic,2080000.0,
toyota,2003,nigerian used,112583,3000,petrol,automatic,2100000.0,SUV
hyundai,2008,nigerian used,143168,2500,petrol,automatic,6282000.0,
toyota,2011,nigerian used,248863,3500,petrol,automatic,6240000.0,SUV
toyota,2009,nigerian used,274265,2400,petrol,automatic,2415000.0,
chevrolet,2008,nigerian used,36337,2500,petrol,automatic,5834000.0,
toyota,2005,nigerian used,245731,3300,petrol,automatic,2310000.0,SUV
kia,2005,foreign used,162872,3500,petrol,automatic,2835000.0,
toyota,2011,nigerian used,135036,1800,petrol,automatic,3224000.0,
lexus,2008,foreign used,149092,3500,petrol,automatic,5145000.0,SUV
toyota,2007,nigerian used,105517,3500,petrol,automatic,2600000.0,
toyota,2009,nigerian used,143829,2700,petrol,automatic,5512000.0,SUV
toyota,2002,nigerian used,215340,3000,petrol,automatic,2200000.0,SUV
lexus,2005,nigerian used,268389,3000,petrol,automatic,2415000.0,
toyota,2008,nigerian used,101224,3500,petrol,automatic,2625000.0,
toyota,2007,nigerian used,201547,2700,petrol,automatic,3120000.0,
ford,2012,nigerian used,114305,2500,petrol,automatic,2100000.0,
nissan,2008,foreign used,113279,3500,petrol,automatic,3675000.0,SUV
toyota,2016,nigerian used,49604,1800,petrol,automatic,5200000.0,
mercedes-benz,2010,nigerian used,161785,3500,petrol,automatic,5550000.0,SUV
hyundai,2011,foreign used,89090,2400,petrol,automatic,4160000.0,
lexus,2008,nigerian used,136552,2500,petrol,automatic,2520000.0,
toyota,2017,nigerian used,99735,2400,petrol,automatic,10500000.0,
ford,2007,nigerian used,95227,3500,petrol,automatic,2600000.0,SUV
chevrolet,2008,nigerian used,123,2500,petrol,automatic,11800000.0,
lexus,2008,foreign used,149092,3500,petrol,automatic,5145000.0,SUV
toyota,2004,nigerian used,261074,2400,petrol,automatic,3120000.0,
dodge,2004,nigerian used,396150,3700,petrol,automatic,1575000.0,
toyota,2009,nigerian used,276128,1500,hybrid,automatic,2625000.0,
toyota,2008,nigerian used,138400,2500,petrol,automatic,3090000.0,
toyota,2015,nigerian used,65786,3500,petrol,automatic,6552000.0,
lexus,2007,nigerian used,241931,3500,petrol,automatic,4888000.0,
hyundai,2011,foreign used,196330,1800,petrol,automatic,4160000.0,
toyota,2011,nigerian used,115034,2700,petrol,automatic,6968000.0,SUV
toyota,2003,nigerian used,342633,4000,petrol,automatic,2300000.0,SUV
toyota,2007,nigerian used,333942,3500,petrol,automatic,2600000.0,
ford,2013,nigerian used,99988,3500,petrol,automatic,2625000.0,SUV
toyota,2005,foreign used,140590,2400,petrol,automatic,2808000.0,
land rover,2008,nigerian used,151210,2500,petrol,automatic,4490000.0,
hyundai,2008,nigerian used,102206,2500,petrol,automatic,5498000.0,
lexus,2008,nigerian used,136552,2500,petrol,automatic,2520000.0,
kia,2013,nigerian used,37455,3500,petrol,automatic,3412500.0,SUV
toyota,2009,nigerian used,269616,1800,petrol,automatic,2415000.0,
toyota,2008,nigerian used,138400,2500,petrol,automatic,3090000.0,
toyota,2003,foreign used,308967,3000,petrol,automatic,2415103.0,
ssangyong,2009,nigerian used,155231,2400,petrol,automatic,2625000.0,SUV
toyota,2010,foreign used,189486,1800,petrol,automatic,3570000.0,
lexus,2002,nigerian used,218353,3000,petrol,automatic,1995000.0,
kia,2015,nigerian used,88662,3300,petrol,automatic,10500000.0,
toyota,2007,nigerian used,312282,3500,petrol,automatic,2496000.0,
toyota,2009,nigerian used,164957,3500,petrol,automatic,2808000.0,
toyota,2012,nigerian used,179951,5700,petrol,automatic,5250000.0,
toyota,2010,foreign used,163019,1800,petrol,automatic,3780000.0,
toyota,2014,nigerian used,71601,1800,petrol,automatic,4410000.0,
hyundai,2011,nigerian used,99145,18,petrol,automatic,3120000.0,
acura,2006,nigerian used,112158,3500,petrol,automatic,1872000.0,
toyota,2010,nigerian used,188499,2500,petrol,automatic,3120000.0,
toyota,2011,nigerian used,144248,2500,petrol,automatic,2730000.0,
toyota,2009,nigerian used,1449691,1600,petrol,automatic,2860000.0,
toyota,2003,foreign used,151679,1800,petrol,automatic,2496000.0,
chevrolet,2008,nigerian used,221552,2400,hybrid,automatic,2047500.0,
toyota,2010,foreign used,210366,2500,petrol,automatic,5616000.0,SUV
mercedes-benz,2012,nigerian used,280907,3500,petrol,automatic,3780000.0,
toyota,2013,nigerian used,76486,2400,petrol,automatic,3744000.0,
toyota,2007,nigerian used,115055,2400,petrol,automatic,2600000.0,
lexus,2002,nigerian used,221831,3000,petrol,automatic,2184000.0,
toyota,2012,nigerian used,93685,1800,petrol,automatic,4160000.0,
jeep,2007,nigerian used,75157,3700,petrol,automatic,1575000.0,SUV
kia,2012,nigerian used,145309,3500,petrol,automatic,5250000.0,SUV
toyota,2009,nigerian used,264799,2400,petrol,automatic,2205000.0,
kia,2016,foreign used,77152,3000,petrol,automatic,9450000.0,
hyundai,2010,nigerian used,112204,2200,petrol,automatic,4200000.0,SUV
hyundai,2008,nigerian used,17122,2500,petrol,automatic,9530000.0,
toyota,2009,nigerian used,236354,2400,petrol,automatic,2600000.0,
toyota,2004,nigerian used,261074,2400,petrol,automatic,3120000.0,
lexus,2003,nigerian used,191482,3000,petrol,automatic,1995000.0,
acura,2010,nigerian used,168926,3000,petrol,automatic,4056000.0,
chevrolet,2014,nigerian used,87498,1600,petrol,automatic,3150000.0,
toyota,2004,nigerian used,267928,3300,petrol,automatic,2288000.0,
mercedes-benz,2010,foreign used,53401,3500,petrol,automatic,6310000.0,
lexus,2002,nigerian used,190875,3000,petrol,automatic,2184000.0,SUV
toyota,2015,nigerian used,65786,3500,petrol,automatic,6552000.0,
hyundai,2008,nigerian used,127534,2500,petrol,automatic,7290000.0,
toyota,2005,foreign used,279479,3000,petrol,automatic,2415000.0,
toyota,2009,nigerian used,125589,2400,petrol,automatic,2310000.0,
toyota,2009,nigerian used,234265,2400,petrol,automatic,2520000.0,
toyota,2003,nigerian used,270359,4700,petrol,automatic,2548000.0,SUV
ford,2008,nigerian used,252855,3500,petrol,automatic,1680000.0,SUV
toyota,2008,foreign used,342589,1800,petrol,automatic,3150000.0,
pontiac,2010,nigerian used,95122,1800,petrol,automatic,3255000.0,
toyota,2014,nigerian used,77468,1800,petrol,automatic,4515000.0,
ford,2013,nigerian used,31192,1600,petrol,automatic,4680000.0,SUV
kia,2012,nigerian used,145309,3500,petrol,automatic,5250000.0,SUV
toyota,2004,nigerian used,261065,3300,petrol,automatic,2288000.0,
acura,2010,nigerian used,168926,3000,petrol,automatic,4056000.0,
toyota,2007,nigerian used,87034,2400,petrol,automatic,2100000.0,
toyota,2009,nigerian used,128309,2500,petrol,automatic,2310000.0,
toyota,2006,nigerian used,395083,3300,petrol,automatic,2100000.0,
toyota,2003,nigerian used,270359,4700,petrol,automatic,2548000.0,SUV
hyundai,2014,nigerian used,91219,2000,petrol,automatic,4725000.0,
mercedes-benz,2010,nigerian used,74039,3500,petrol,automatic,5040000.0,
toyota,2009,nigerian used,125589,2400,petrol,automatic,2310000.0,
toyota,2009,nigerian used,236354,2400,petrol,automatic,2600000.0,
hyundai,2019,nigerian used,43168,1600,petrol,automatic,6825000.0,SUV
toyota,2008,nigerian used,318285,2400,petrol,automatic,2964000.0,
toyota,2007,nigerian used,299527,2400,petrol,automatic,2415000.0,
toyota,2013,nigerian used,194940,1800,petrol,automatic,3536000.0,
hyundai,2008,nigerian used,127534,2500,petrol,automatic,7290000.0,
toyota,2007,nigerian used,115055,2400,petrol,automatic,2600000.0,
kia,2013,nigerian used,134013,3800,petrol,automatic,4410000.0,SUV
toyota,2008,foreign used,342589,1800,petrol,automatic,3150000.0,
pontiac,2003,nigerian used,175447,1800,petrol,automatic,2415000.0,
toyota,2003,foreign used,308967,3000,petrol,automatic,2415103.0,
lexus,2002,nigerian used,180360,3300,petrol,automatic,2080000.0,
toyota,2007,nigerian used,23909,2400,petrol,automatic,2310000.0,
toyota,1998,nigerian used,188782,3000,petrol,automatic,1560000.0,
toyota,2011,nigerian used,168744,3500,petrol,automatic,4515000.0,
hyundai,2011,foreign used,289790,4600,petrol,automatic,3150000.0,
mercedes-benz,2010,foreign used,53401,3500,petrol,automatic,6310000.0,
toyota,2009,nigerian used,11582,3500,petrol,amt,4200000.0,SUV
toyota,2008,nigerian used,105864,2400,petrol,automatic,2600000.0,
kia,2005,foreign used,200156,2900,diesel,automatic,2205000.0,
lexus,2006,nigerian used,214198,2500,petrol,automatic,2310000.0,
toyota,2005,foreign used,140590,2400,petrol,automatic,2808000.0,
kia,2010,foreign used,112196,2000,petrol,automatic,2940000.0,
infiniti,2008,nigerian used,357754,3500,petrol,automatic,2100000.0,
toyota,2003,nigerian used,275575,3500,petrol,automatic,2704000.0,SUV
kia,2017,foreign used,47979,2400,petrol,automatic,6300000.0,
toyota,2010,nigerian used,222962,3500,petrol,automatic,2625000.0,
toyota,2010,nigerian used,188499,2500,petrol,automatic,3120000.0,
ford,2014,nigerian used,67462,1600,petrol,automatic,2205000.0,
kia,2015,nigerian used,62440,35000,petrol,automatic,7350000.0,SUV
toyota,2007,nigerian used,333942,3500,petrol,automatic,2600000.0,
pontiac,2010,nigerian used,95122,1800,petrol,automatic,3255000.0,
toyota,2008,nigerian used,77035,2400,petrol,automatic,2500000.0,
toyota,2009,nigerian used,185182,1800,petrol,automatic,2835000.0,
kia,2010,foreign used,112196,2000,petrol,automatic,2940000.0,
kia,2017,foreign used,47979,2400,petrol,automatic,6300000.0,
lexus,2001,nigerian used,336469,3000,petrol,automatic,1680000.0,SUV
lexus,2006,nigerian used,79526,3300,petrol,automatic,2100000.0,
toyota,2009,nigerian used,185182,1800,petrol,automatic,2835000.0,
toyota,2004,nigerian used,100399,3000,petrol,automatic,2184000.0,SUV
ford,2014,nigerian used,67462,1600,petrol,automatic,2205000.0,
kia,2008,nigerian used,107965,2500,petrol,automatic,1690000.0,
hyundai,2009,foreign used,113451,3300,petrol,automatic,2940000.0,SUV
mazda,2006,foreign used,222788,2700,petrol,automatic,2415000.0,SUV
lexus,2007,nigerian used,241931,3500,petrol,automatic,4888000.0,
hyundai,2013,nigerian used,98359,1800,petrol,automatic,3016000.0,
lexus,2005,nigerian used,268389,3000,petrol,automatic,2415000.0,
kia,2011,nigerian used,75459,1600,petrol,automatic,3675000.0,
mercedes-benz,2010,foreign used,53401,3500,petrol,automatic,6310000.0,
toyota,1996,nigerian used,111185,2400,petrol,automatic,1837500.0,
toyota,2007,nigerian used,111237,2400,petrol,automatic,2100000.0,
lexus,2001,nigerian used,336469,3000,petrol,automatic,1680000.0,SUV
mazda,2007,foreign used,322125,3500,petrol,automatic,4004000.0,SUV
toyota,2011,nigerian used,104659,2700,petrol,automatic,4725000.0,SUV
toyota,2017,nigerian used,8383,4000,petrol,automatic,34650000.0,SUV
hyundai,2009,foreign used,113451,3300,petrol,automatic,2940000.0,SUV
kia,2012,nigerian used,102168,2000,petrol,automatic,2625000.0,
mazda,2008,nigerian used,147971,3700,petrol,automatic,3328000.0,SUV
mazda,2010,foreign used,340782,3700,petrol,automatic,4700000.0,SUV
ford,2014,nigerian used,67462,1600,petrol,automatic,2205000.0,
lexus,2007,nigerian used,392106,3500,petrol,automatic,3045000.0,SUV
toyota,2007,nigerian used,191305,2000,petrol,automatic,2310000.0,
land rover,2006,nigerian used,232306,4400,petrol,automatic,2100000.0,SUV
mazda,2010,foreign used,97408,35,petrol,automatic,4200000.0,SUV
mercedes-benz,2008,nigerian used,155367,2500,petrol,automatic,5274000.0,
toyota,2003,foreign used,174261,2400,petrol,automatic,2520000.0,
toyota,2003,nigerian used,275575,3500,petrol,automatic,2704000.0,SUV
kia,2008,nigerian used,107965,2500,petrol,automatic,1690000.0,
toyota,2007,foreign used,120976,1800,petrol,automatic,3150000.0,
toyota,2003,nigerian used,138465,4700,petrol,automatic,2496000.0,SUV
lexus,2006,nigerian used,369464,4300,petrol,automatic,2808000.0,
hyundai,2014,nigerian used,147705,2000,petrol,automatic,3255000.0,
hyundai,2007,foreign used,178427,3500,petrol,automatic,3588000.0,SUV
mazda,2009,nigerian used,225215,2500,petrol,automatic,3255000.0,
toyota,2004,nigerian used,168851,4700,petrol,automatic,2100000.0,
kia,2011,foreign used,255053,2400,petrol,automatic,6300000.0,SUV
toyota,2004,nigerian used,205052,1800,petrol,automatic,2080000.0,
dodge,2013,foreign used,159980,3600,petrol,automatic,6825000.0,
lexus,2006,nigerian used,176236,3500,petrol,automatic,2520000.0,
ford,2008,foreign used,468957,2200,diesel,manual,3675000.0,
toyota,2003,nigerian used,138465,4700,petrol,automatic,2496000.0,SUV
toyota,2008,nigerian used,238846,2400,petrol,automatic,2835000.0,
mercedes-benz,2008,nigerian used,164344,2500,petrol,automatic,3930000.0,
toyota,2009,nigerian used,197338,1800,petrol,automatic,2704000.0,
hyundai,2008,nigerian used,15711,2500,petrol,automatic,3706000.0,
nissan,2013,nigerian used,73259,1800,petrol,automatic,2520000.0,
changan,2020,nigerian used,56833,1400,electric,automatic,8400000.0,
lexus,2004,nigerian used,261065,3000,petrol,automatic,2730000.0,SUV
mazda,2010,foreign used,97408,35,petrol,automatic,4200000.0,SUV
toyota,2007,nigerian used,149913,3500,petrol,automatic,2392000.0,
ford,2010,foreign used,178744,2500,petrol,automatic,2310000.0,
mazda,2009,nigerian used,225215,2500,petrol,automatic,3255000.0,
lexus,2013,nigerian used,89456,3500,petrol,automatic,8400000.0,SUV
mazda,2007,foreign used,281661,3500,petrol,automatic,3045000.0,
toyota,2009,nigerian used,231068,2400,petrol,automatic,3120000.0,
kia,2011,foreign used,255053,2400,petrol,automatic,6300000.0,SUV
toyota,2008,nigerian used,138458,2500,petrol,automatic,2698000.0,
toyota,2007,foreign used,154034,1800,petrol,automatic,3150000.0,
mazda,2014,foreign used,82730,2500,petrol,automatic,6825000.0,SUV
toyota,2007,nigerian used,273815,3500,petrol,automatic,2100000.0,
toyota,2009,nigerian used,104556,1800,petrol,automatic,2415000.0,
toyota,2009,nigerian used,123694,2400,petrol,automatic,2100000.0,
lexus,2008,nigerian used,269051,2500,petrol,automatic,3370000.0,
toyota,2006,nigerian used,244183,3500,petrol,automatic,2100000.0,
toyota,2009,nigerian used,98680,1800,petrol,automatic,3120000.0,
toyota,2004,nigerian used,205052,1800,petrol,automatic,2080000.0,
